Indexes,Material=Steel,Material=Aluminum,Material=Titanium,SSB_Include,CSB_Include,CS Length,BB Drop,Stack,SS E,ST Angle,BB OD,TT OD,HT OD,DT OD,CS OD,SS OD,ST OD,CS F,HT LX,ST UX,HT UX,HT Angle,HT Length,ST Length,BB Length,Dropout Offset,SSB OD,CSB OD,SSB Offset,CSB Offset,SS Z,SS Thickness,CS Thickness,TT Thickness,BB Thickness,HT Thickness,ST Thickness,DT Thickness,DT Length,valid
2020,1,0,0,0,0,0.405,0.06,0.5656,0.045,73.5,0.04,0.0285,0.037000000000000005,0.0365,0.023350000000000003,0.013000000000000001,0.0316,0.015,0.0418,0.0354,0.032100000000000004,73.5,0.1667,0.6103999999999999,0.068,0.12,0.015842532,0.017745538284398395,0.33,0.35,0.007,0.000601633,0.004739095,0.008024021,0.000570771,0.007815509,0.009934392,0.00056166,0.6403897051524782,0
2021,0,1,0,0,0,0.415,0.073,0.5656,0.045,74,0.04,0.0285,0.037000000000000005,0.0365,0.023350000000000003,0.013000000000000001,0.0316,0.015,0.040999999999999995,0.0396,0.0262,72,0.165,0.456,0.068,0.13,0.015842532,0.017745538284398395,0.33,0.35,0.007,0.009328778,0.002601569,0.001831348,0.003178828,0.00609483,0.008607657,0.000691325,0.6381587461162223,0
2022,1,0,0,0,0,0.405,0.07,0.5656,0.045,74,0.04,0.0285,0.037000000000000005,0.0365,0.023350000000000003,0.013000000000000001,0.0316,0.015,0.0414,0.0355,0.032600000000000004,72,0.1303,0.5625,0.068,0.13,0.015842532,0.017745538284398395,0.33,0.35,0.007,0.001443909,0.00340257,0.003660754,0.003353161,0.001695974,0.001439691,0.002326148,0.6291394435864859,0
2023,0,1,0,0,0,0.39299999999999996,0.054000000000000006,0.5656,0.145,74,0.04,0.030700000000000005,0.045,0.0365,0.023350000000000003,0.013000000000000001,0.036000000000000004,0.015,0.0608,0.0475,0.0415,75,0.19,0.65,0.068,0.13,0.015842532,0.017745538284398395,0.33,0.35,0.009,0.002928816,0.000535976,0.003485692,0.000518244,0.0009482,0.007747216,0.005485576,0.6671475175122792,0
2024,1,0,0,0,0,0.385,0.035,0.5656,0.245,75,0.04,0.027000000000000003,0.038,0.0365,0.023,0.016,0.0286,0.015,0.035,0.035,0.03,74,0.1097,0.54,0.068,0.135,0.015842532,0.017745538284398395,0.33,0.35,0.009,0.004252904,0.001341092,0.009383521,0.001087966,0.007826949,0.005740049,0.00096358,0.6160290751272909,0
2025,1,0,0,0,0,0.385,0.035,0.5656,0.06,75,0.04,0.027000000000000003,0.036000000000000004,0.0365,0.0222,0.016,0.0286,0.015,0.025,0.1835,0.025,74,0.11,0.54,0.068,0.135,0.015842532,0.017745538284398395,0.33,0.35,0.009,0.00059333,0.005185187,0.00218754,0.006766799,0.007237785,0.001251075,0.001676243,0.6150089364615874,0
2026,1,0,0,0,0,0.39648,0.05,0.5656,0.05,74,0.04,0.0267,0.045,0.0365,0.023350000000000003,0.013000000000000001,0.0318,0.015,0.0474,0.0194,0.026000000000000002,73,0.1,0.5394,0.068,0.13,0.015842532,0.017745538284398395,0.33,0.35,0.009,0.001296724,0.009086359,0.000753638,0.000535976,0.002198768,0.000506256,0.002198768,0.6411834000413091,0
2027,1,0,0,0,0,0.38,0.02,0.5656,0.03,75,0.04,0.0286,0.0381,0.0365,0.023350000000000003,0.0145,0.0286,0.015,0.025,0.1136,0.025,74,0.1102,0.54,0.068,0.135,0.015842532,0.017745538284398395,0.33,0.35,0.009,0.002873648,0.000760282,0.002428721,0.007724584,0.004872653,0.007296249,0.001196486,0.6130823072701342,0
2028,1,0,0,0,0,0.38,0.02,0.5656,0.03,75,0.04,0.0286,0.045,0.0365,0.023350000000000003,0.013000000000000001,0.0318,0.015,0.0404,0.1135,0.0307,73,0.11,0.5,0.068,0.135,0.015842532,0.017745538284398395,0.33,0.35,0.009,0.003380246,0.004142387,0.004823015,0.001850196,0.001374859,0.000984956,0.001509786,0.6231152088589846,0
2029,1,0,0,0,0,0.405,0.07,0.5656,0.055999999999999994,73,0.04,0.0286,0.045,0.0365,0.0245,0.013000000000000001,0.0318,0.015,0.0496,0.046200000000000005,0.0475,73,0.17859999999999998,0.6062000000000001,0.068,0.13,0.015842532,0.017745538284398395,0.33,0.35,0.009,0.007054861,0.009718791,0.006742099,0.001815345,0.000755846,0.000676321,0.003981974,0.6565331289706494,0
2030,1,0,0,0,0,0.405,0.07,0.5656,0.06,73,0.04,0.0286,0.045,0.0365,0.0265,0.013000000000000001,0.0318,0.015,0.0494,0.047200000000000006,0.0471,73,0.185,0.6072000000000001,0.068,0.13,0.015842532,0.017745538284398395,0.33,0.35,0.009,0.003774949,0.004826544,0.002152623,0.002833991,0.001859693,0.003299639,0.002269017,0.6377719687212773,0
2031,1,0,0,0,0,0.5281,0.15,0.5656,0.045,66,0.04,0.0286,0.045,0.0365,0.023350000000000003,0.013000000000000001,0.0318,0.015,0.0464,0.0515,0.0211,72,0.0806,0.5775,0.068,0.13,0.015842532,0.017745538284398395,0.33,0.35,0.009,0.002302451,0.002776545,0.006447917,0.000620854,0.006756908,0.008341165,0.007685138,0.8229456637510799,0
2032,0,1,0,0,0,0.44034,0.0857,0.5656,0.045,72,0.04,0.0286,0.045,0.0365,0.023350000000000003,0.013000000000000001,0.0318,0.015,0.03,0.04,0.025,73,0.1313,0.57,0.068,0.12,0.015842532,0.017745538284398395,0.33,0.35,0.009,0.000530904,0.003586549,0.001761717,0.003144145,0.002395205,0.000760838,0.002630267,0.6695626296277811,0
2033,0,1,0,0,0,0.48202399999999995,0.105,0.5656,0.06,74,0.04,0.0359,0.045,0.065,0.023350000000000003,0.013000000000000001,0.0318,0.015,0.047,0.054000000000000006,0.032,60,0.12969999999999998,0.33399999999999996,0.068,0.135,0.015842532,0.017745538284398395,0.33,0.35,0.009,0.002133813,0.002133813,0.004512466,0.002825712,0.004955313,0.001216783,0.002133813,0.7776586661449312,0
2034,0,1,0,0,0,1.2,0.0005,0.5656,0.06,60,0.04,0.057,0.045,0.06,0.022000000000000002,0.0125,0.0318,0.015,0.0437,0.06,0.033600000000000005,63.1,0.1202,0.41,0.068,0.135,0.015842532,0.017745538284398395,0.33,0.35,0.009,0.004555574,0.002214908,0.001059694,0.002706372,0.002132253,0.002247545,0.000609606,0.6351819532383921,0
2035,0,1,0,0,0,0.405,0.05,0.5656,0.06,75,0.07,0.0205,0.045,0.0418,0.0525,0.0115,0.0318,0.01,0.02,0.0307,0.02,74,0.1095,0.52,0.068,0.135,0.015842532,0.017745538284398395,0.33,0.35,0.009,0.001214117,0.002831919,0.005265441,0.001675018,0.006184638,0.003082666,0.004615944,0.6362019709976537,0
2036,1,0,0,0,0,0.435,0.1,0.5656,0.06,79,0.04,0.0286,0.045,0.0365,0.023350000000000003,0.013000000000000001,0.0318,0,0.03,0.03,0.03,72,0.1,0.54,0.068,0.135,0.015842532,0.017745538284398395,0.33,0.35,0.005,0.00095551,0.00222221,0.000871391,0.003616842,0.000966757,0.007744383,0.001256118,0.7059937540167817,1
2037,0,0,1,0,0,0.405,0.07,0.5656,0.17,90,0.04,0.027000000000000003,0.045,0.0365,0.023350000000000003,0.013000000000000001,0.0318,0.015,0.046,0.0516,0.0378,74,0.1401,0.5176000000000001,0.068,0.13,0.015842532,0.017745538284398395,0.33,0.35,0.009,0.003488242,0.006717489,0.004619322,0.001032912,0.001188636,0.002634117,0.00113428,0.6231126565528022,0
2038,0,0,1,0,0,0.435,0.1,0.5656,0.162,68.1,0.04,0.02675,0.036000000000000004,0.0381,0.02805,0.013999999999999999,0.0281,0.015,0.03,0.02,0.02,72,0.1103,0.54,0.068,0.135,0.015842532,0.017745538284398395,0.33,0.35,0.009,0.006653922,0.008154175,0.001525325,0.000611392,0.001655531,0.002104366,0.003420035,0.6716895755213038,0
2039,1,0,0,0,0,0.405,0.07,0.5656,0.045,74,0.04,0.0286,0.045,0.0365,0.023350000000000003,0.013000000000000001,0.0318,0.015,0.0499,0.049,0.034,73,0.145,0.515,0.068,0.13,0.015842532,0.017745538284398395,0.33,0.35,0.009,0.003964539,0.003668795,0.001621973,0.006595779,0.004787869,0.004649828,0.000710808,0.6536386402787728,0
2040,0,0,1,0,0,0.39,0.02,0.5656,0.045,73,0.04,0.027000000000000003,0.0338,0.0353,0.02485,0.013999999999999999,0.0286,0.015,0.0438,0.1148,0.0262,73,0.1,0.47,0.068,0.135,0.015842532,0.017745538284398395,0.33,0.35,0.009,0.000524728,0.001798167,0.007971377,0.002346653,0.000623585,0.000541888,0.002009604,0.6278564838330443,0
2041,1,0,0,1,1,0.42,0.1,0.5656,0.06,73,0.04,0.0286,0.045,0.0365,0.023350000000000003,0.013000000000000001,0.0318,0.015,0.05,0.0474,0.0315,73,0.1203,0.5774,0.068,0.13,0.016,0.018000000000000002,0.33,0.35,0.009,0.000766423,0.001223924,0.001620787,0.000841639,0.002842294,0.00219716,0.003898406,0.6649832548305026,0
2042,0,1,0,0,0,0.495,0.07,0.5656,0.045,74,0.04,0.033600000000000005,0.045,0.0365,0.033350000000000005,0.018000000000000002,0.0318,0.015,0.0502,0.046700000000000005,0.0468,65.5,0.145,0.6127,0.068,0.13,0.015842532,0.017745538284398395,0.33,0.35,0.009,0.002073809,0.006519045,0.000912816,0.002877854,0.00310984,0.000786295,0.000556753,0.7267505755058643,0
2043,0,0,1,1,1,0.415,0.06,0.5656,0.045,74,0.04,0.03015,0.045,0.0365,0.022000000000000002,0.022000000000000002,0.0349,0.015,0.046200000000000005,0.0479,0.0401,73,0.1171,0.56,0.068,0.13,0.022000000000000002,0.022000000000000002,0.33,0.35,0.009,0.006059273,0.001376872,0.002937397,0.00634964,0.005590887,0.001092751,0.006586138,0.6570377780954587,0
2044,0,0,1,0,0,0.419,0.025,0.5656,0.045,73,0.04,0.0286,0.057,0.04195,0.02635,0.013000000000000001,0.0318,0.015,0.0381,0.0481,0.027999999999999997,69.5,0.1119,0.5081,0.068,0.13,0.015842532,0.017745538284398395,0.33,0.35,0.009,0.000856542,0.007376734,0.008895667,0.001989132,0.001574057,0.000940602,0.004619322,0.6724924662170795,0
2045,1,0,0,0,0,0.42,0.068,0.5656,0.045,73,0.04,0.0286,0.045,0.0365,0.023350000000000003,0.013000000000000001,0.0318,0.015,0.05,0.0474,0.0363,73.5,0.14,0.56,0.068,0.13,0.015842532,0.017745538284398395,0.33,0.35,0.009,0.000678799,0.000688801,0.001197362,0.004847771,0.000734591,0.000734591,0.002057191,0.6548447757638629,0
2046,1,0,0,0,0,0.45,0.075,0.5656,0.045,74,0.04,0.0286,0.045,0.0365,0.023350000000000003,0.013000000000000001,0.0318,0.015,0.0483,0.0469,0.038700000000000005,72,0.2,0.6469,0.068,0.13,0.015842532,0.017745538284398395,0.33,0.35,0.009,0.000845958,0.000944048,0.00433455,0.000802563,0.003450183,0.005875974,0.001083202,0.6653746284011501,0
2047,1,0,0,0,0,0.405,0.075,0.5656,0.32,78,0.04,0.028700000000000007,0.045,0.0365,0.03185,0.0165,0.0318,0.015,0.0423,0.0237,0.0028,75,0.1184,0.5697000000000001,0.068,0.13,0.015842532,0.017745538284398395,0.33,0.35,0.009,0.001764296,0.00444694,0.003478052,0.001324521,0.0026111,0.003666112,0.003112115,0.6741651600528131,0
2048,1,0,0,0,0,0.76,-0.665,0.5656,0.32,74,0.04,0.0286,0.045,0.0365,0.023350000000000003,0.013000000000000001,0.0318,0.015,0.0179,0.0468,0.039,72,0.8806,0.5528,0.068,0.13,0.015842532,0.017745538284398395,0.33,0.35,0.009,0.006891665,0.002946003,0.000764743,0.001470553,0.008824387,0.005962557,0.00159842,1.0899370153956986,0
2049,0,1,0,0,0,0.4,0.07,0.5656,0.16,90,0.04,0.0286,0.045,0.0365,0.023350000000000003,0.013000000000000001,0.0318,0.015,0.0499,0.03,0.019,77,0.1152,0.546,0.068,0.13,0.015842532,0.017745538284398395,0.33,0.35,0.009,0.002141631,0.001156902,0.000732981,0.001871974,0.004082235,0.002107447,0.001757856,0.6683602834088892,2
2050,0,1,0,0,0,0.61,0.13,0.5656,0.06,76,0.04,0.06,0.045,0.06,0.0385,0.019,0.0318,0.015,0.0563,0.0507,0.0723,62,0.179,0.4507,0.068,0.135,0.015842532,0.017745538284398395,0.33,0.35,0.009,0.001830009,0.000621763,0.005594978,0.005594978,0.0005531,0.002502653,0.00061453,0.6915326613250211,0
2051,1,0,0,1,0,0.44,0.06,0.5656,0.055,73.5,0.042,0.027200000000000002,0.034,0.0365,0.023350000000000003,0.013000000000000001,0.028999999999999998,0.015,0.038700000000000005,0.0415,0.0269,73.5,0.09,0.5415,0.07,0.13,0.016,0.017745538284398395,0.33,0.3,0.009,0.000614979,0.009328778,0.002819519,0.002882067,0.009411013,0.000696399,0.001333268,0.6560743001233308,0
2052,0,1,0,0,0,0.405,0.07,0.5656,0.205,74.5,0.04,0.0286,0.05,0.0365,0.02635,0.0115,0.0318,0.015,0.0505,0.1675,0.0287,75,0.125,0.6535,0.068,0.13,0.015842532,0.017745538284398395,0.33,0.35,0.009,0.002092855,0.001375362,0.001114136,0.000632542,0.001001299,0.00279795,0.002077604,0.6665089119956066,0
2053,1,0,0,0,0,0.425,0.069,0.5656,0.045,73.5,0.04,0.0286,0.045,0.0365,0.023350000000000003,0.013000000000000001,0.0318,0.015,0.049100000000000005,0.0482,0.0359,71.5,0.1397,0.54,0.068,0.13,0.015842532,0.017745538284398395,0.33,0.3,0.009,0.007414598,0.006624787,0.007735891,0.00090749,0.000628622,0.00641499,0.002811283,0.6611460226172015,0
2054,1,0,0,1,0,0.42700000000000005,0.0525,0.5656,0.05,73,0.04,0.0286,0.05,0.0365,0.023350000000000003,0.013000000000000001,0.0349,0.015,0.0498,0.0518,0.0314,68,0.11,0.4828,0.068,0.135,0.016,0.017745538284398395,0.33,0.35,0.009,0.000894967,0.002987227,0.000796133,0.002066239,0.002322747,0.007573541,0.00078228,0.6989711757120649,0
2055,1,0,0,1,0,0.42700000000000005,0.0525,0.5656,0.05,73,0.04,0.0286,0.05,0.0365,0.023350000000000003,0.013000000000000001,0.0349,0.015,0.0498,0.0518,0.0314,68,0.11,0.4828,0.068,0.135,0.016,0.017745538284398395,0.33,0.35,0.009,0.003912688,0.006891665,0.005517767,0.003711979,0.002541388,0.000722337,0.001727269,0.6989711757120649,0
2056,1,0,0,0,0,0.42,0.068,0.5656,0.045,73,0.04,0.0286,0.045,0.0365,0.023350000000000003,0.013000000000000001,0.0318,0.015,0.05,0.0474,0.0363,73.5,0.14,0.56,0.068,0.13,0.015842532,0.017745538284398395,0.33,0.35,0.009,0.001072952,0.003932771,0.002935249,0.000814985,0.003093959,0.002309197,0.001806075,0.6548447757638629,0
2057,1,0,0,1,1,0.45995,0.06,0.5656,0.044000000000000004,73,0.04,0.03175,0.05,0.0365,0.023350000000000003,0.013000000000000001,0.0317,0.015,0.05,0.04,0.032,70,0.1279,0.47,0.1,0.135,0.016,0.018000000000000002,0.33,0.35,0.009,0.009039959,0.003534468,0.00130338,0.000875544,0.002669024,0.006727322,0.009226994,0.7044644336318875,0
2058,1,0,0,1,0,0.384,0.0524,0.5656,0.0794,76,0.04,0.0254,0.0318,0.0365,0.016925,0.01175,0.0286,0.0165,0.045700000000000005,0.0703,0.027000000000000003,74,0.13,0.5802999999999999,0.068,0.12,0.016,0.017745538284398395,0.33,0.35,0.009,0.003568234,0.003302053,0.002620666,0.0012088,0.005445602,0.002386462,0.002794882,0.6738718656257807,0
2059,0,1,0,0,0,0.405,0.07,0.5656,0.045,74,0.04,0.0347,0.045,0.0365,0.034,0.02,0.044000000000000004,0.016,0.0505,0.03,0.0385,71.2,0.115,0.52,0.068,0.13,0.015842532,0.017745538284398395,0.33,0.35,0.01,0.001621973,0.000514467,0.007590177,0.009166457,0.008214032,0.008262233,0.000858424,0.6270256169583647,0
2060,1,0,0,0,0,0.445,0.07,0.5656,0.045,73,0.04,0.0286,0.045,0.0365,0.023350000000000003,0.013000000000000001,0.0318,0.015,0.0452,0.2193,0.0284,71,0.18,0.5453,0.068,0.13,0.015842532,0.017745538284398395,0.33,0.35,0.009,0.000743238,0.001299572,0.001526441,0.001074522,0.006688075,0.000992912,0.008753678,0.6869061656925058,0
2061,0,1,0,0,0,0.405,0.07,0.5656,0.045,64,0.04,0.0286,0.045,0.0365,0.023350000000000003,0.013000000000000001,0.0318,0.015,0.0513,0.0482,0.0337,67,0.145,0.5142,0.068,0.135,0.015842532,0.017745538284398395,0.33,0.35,0.009,0.006927038,0.001571757,0.00116284,0.007606849,0.005094965,0.000967111,0.000672867,0.6196022590752576,0
2062,1,0,0,0,0,0.405,0.07,0.5656,0.045,74,0.04,0.0286,0.045,0.0365,0.023350000000000003,0.013000000000000001,0.0318,0.015,0.0499,0.049,0.034,73,0.145,0.515,0.068,0.13,0.015842532,0.017745538284398395,0.33,0.35,0.009,0.005537982,0.005803368,0.001209685,0.003157973,0.000572025,0.001101577,0.000578758,0.6536386402787728,0
2063,1,0,0,0,0,0.39,0.045,0.5656,0.045,74,0.04,0.0254,0.036000000000000004,0.0365,0.023350000000000003,0.013000000000000001,0.0286,0.015,0.0419,0.046,0.0298,74,0.1759,0.541,0.068,0.12,0.015842532,0.017745538284398395,0.33,0.35,0.009,0.000664553,0.004094195,0.003435076,0.001018657,0.001842095,0.002208438,0.001050434,0.6755053253645787,0
2064,1,0,0,0,0,0.4395,0.04,0.5656,0.045,74,0.04,0.0286,0.036000000000000004,0.0365,0.024,0.013000000000000001,0.0286,0.015,0.0469,0.0402,0.0332,70.5,0.1431,0.5502,0.068,0.13,0.015842532,0.017745538284398395,0.33,0.35,0.009,0.003181154,0.00059856,0.003858693,0.008112535,0.001482431,0.000529353,0.000581303,0.7100700545753121,0
2065,1,0,0,0,0,0.92917,0.07,0.5656,0.045,80,0.04,0.0286,0.045,0.0365,0.023350000000000003,0.013000000000000001,0.0318,0.015,0.0565,0.0609,0.0253,68,0.09,0.5268999999999999,0.068,0.13,0.015842532,0.017745538284398395,0.33,0.35,0.009,0.006108218,0.000643979,0.003714695,0.003153357,0.000893659,0.00561137,0.001867871,1.1797741933677015,0
2066,0,1,0,0,0,0.405,0.07,0.5656,0.205,74.5,0.04,0.0286,0.05,0.0365,0.02635,0.0115,0.0318,0.015,0.0505,0.1675,0.0287,75,0.125,0.6535,0.068,0.13,0.015842532,0.017745538284398395,0.33,0.35,0.009,0.001529794,0.002382973,0.000585142,0.000832456,0.001370843,0.000804915,0.005648428,0.6665089119956066,0
2067,0,0,1,0,0,0.405,0.07,0.5656,0.055,74,0.04,0.030700000000000005,0.045,0.0365,0.024,0.015,0.035,0.015,0.0486,0.0494,0.0359,73,0.135,0.5494,0.068,0.13,0.015842532,0.017745538284398395,0.33,0.35,0.009,0.003174182,0.007148351,0.008250156,0.002274001,0.007044549,0.001679925,0.002486234,0.6442925519838101,0
2068,1,0,0,0,0,0.42,0.07,0.5656,0.075,73,0.04,0.0286,0.045,0.0365,0.023350000000000003,0.013000000000000001,0.0318,0.015,0.053,0.0735,0.0548,73,0.22,0.6,0.068,0.13,0.015842532,0.017745538284398395,0.33,0.35,0.009,0.001399205,0.001882959,0.000706661,0.001002398,0.006566898,0.006085921,0.007127469,0.711592794,0
2069,1,0,0,0,0,0.415,0.066,0.5656,0.06,74,0.04,0.02855,0.036000000000000004,0.0365,0.023350000000000003,0.013000000000000001,0.0317,0.015,0.0455,0.0369,0.0521,73,0.1306,0.5769,0.068,0.13,0.015842532,0.017745538284398395,0.33,0.35,0.009,0.001651903,0.001676243,0.008960967,0.001369841,0.007280257,0.001787676,0.000529353,0.6594118863994903,0
2070,0,1,0,0,0,0.385,0.05,0.5656,0.06,75.5,0.04,0.036000000000000004,0.05,0.0365,0.0275,0.0155,0.0318,0.015,0.045,0.038,0.035,74.5,0.1405,0.555,0.068,0.12,0.015842532,0.017745538284398395,0.33,0.35,0.009,0.003105294,0.000624041,0.000609606,0.006881591,0.006851459,0.001023137,0.003164909,0.6395168572563918,0
2071,0,0,1,0,0,0.405,0.07,0.5656,0.045,71.6,0.04,0.0286,0.045,0.0365,0.023350000000000003,0.013000000000000001,0.0318,0.015,0.0499,0.0485,0.0339,73,0.145,0.5145,0.068,0.13,0.015842532,0.017745538284398395,0.33,0.35,0.009,0.00053991,0.000551888,0.008532442,0.000822771,0.000671393,0.002389955,0.001470553,0.6536386402787728,0
2072,1,0,0,0,1,0.445,0.08,0.5656,0.045,72,0.04,0.0286,0.045,0.0365,0.023350000000000003,0.013000000000000001,0.0318,0.015,0.0482,0.0267,0.035,72,0.1645,0.6267,0.068,0.13,0.015842532,0.018000000000000002,0.33,0.35,0.009,0.005204183,0.002682724,0.001221241,0.004118221,0.004582307,0.002567544,0.009466238,0.6942336085957838,0
2073,0,1,0,1,0,0.405,0.06,0.5656,0.06,73.5,0.04,0.030200000000000005,0.045,0.03955,0.023350000000000003,0.013999999999999999,0.035,0.015,0.0549,0.04,0.0402,73,0.1647,0.63,0.068,0.12,0.016,0.017745538284398395,0.33,0.35,0.009,0.000518623,0.001373854,0.008856716,0.000518623,0.003915551,0.001243776,0.003736494,0.6870709286918585,0
2074,0,1,0,1,1,0.405,0.058011713490134974,0.5656,0.045,76.00167438233677,0.04,0.0286,0.045,0.0365,0.023350000000000003,0.013000000000000001,0.0346,0.015,0.0502,0.04,0.044000000000000004,73.50167438233677,0.16,0.62,0.068,0.13,0.016,0.018000000000000002,0.33,0.35,0.009,0.002869448,0.00646208,0.000600753,0.004830075,0.000841023,0.001160291,0.005219431,0.6817960049405017,0
2075,0,1,0,0,0,0.365,0.055,0.5656,0.3,75,0.04,0.0286,0.045,0.03745,0.022000000000000002,0.013000000000000001,0.0008,0.015,0.0474,0.15180000000000002,0.03,77,0.1825,0.7617999999999999,0.068,0.12,0.015842532,0.017745538284398395,0.33,0.35,0.009,0.005087518,0.000570354,0.000590732,0.000864093,0.003518992,0.001185164,0.000884555,0.6684094771757401,1
2076,0,1,0,0,0,0.405,0.067,0.5656,0.18,73.3,0.04,0.0286,0.045,0.0365,0.023350000000000003,0.013000000000000001,0.0318,0.015,0.0485,0.1727,0.0365,73,0.16,0.6927000000000001,0.068,0.13,0.015842532,0.017745538284398395,0.33,0.3,0.009,0.002659282,0.002376012,0.007747216,0.00277046,0.009761534,0.001440744,0.001919108,0.6553798201698846,0
2077,1,0,0,0,0,0.42,0.07,0.5656,0.045,74,0.04,0.027000000000000003,0.036000000000000004,0.0317,0.023350000000000003,0.013000000000000001,0.0286,0.015,0.0441,0.0456,0.0355,73,0.1122,0.5956,0.068,0.13,0.015842532,0.017745538284398395,0.33,0.35,0.009,0.001787023,0.006954959,0.002542318,0.000992549,0.00081588,0.00095901,0.004119727,0.6690878809016408,0
2078,1,0,0,0,0,0.39,0.005,0.5656,0.045,71,0.04,0.0286,0.045,0.0365,0.02,0.013999999999999999,0.0318,0.015,0.0479,0.054000000000000006,0.0266,72,0.11,0.285,0.068,0.135,0.015842532,0.017745538284398395,0.33,0.35,0.009,0.003011356,0.000601633,0.000827599,0.002632191,0.002911729,0.00206171,0.005106156,0.617315718,0
2079,0,1,0,0,0,0.405,0.067,0.5656,0.18,73.3,0.04,0.0286,0.045,0.0365,0.023350000000000003,0.013000000000000001,0.0318,0.015,0.0481,0.1726,0.0368,73,0.16,0.6926,0.068,0.13,0.015842532,0.017745538284398395,0.33,0.3,0.009,0.00065971,0.000524344,0.000587716,0.000573281,0.005756866,0.001905123,0.001984772,0.6515293250994799,0
2080,1,0,0,1,0,0.41582,0.07,0.5656,0.045,75.5,0.04,0.0286,0.045,0.0365,0.023350000000000003,0.013000000000000001,0.0318,0.015,0.0479,0.032299999999999995,0.038,74,0.1268,0.5672999999999999,0.068,0.13,0.016,0.017745538284398395,0.33,0.3,0.009,0.007406468,0.005344982,0.002977411,0.006884108,0.001525883,0.00990175,0.000777432,0.6902296184727617,0
2081,1,0,0,0,0,0.43942,0.07,0.5656,0.045,73,0.04,0.0286,0.045,0.0365,0.023350000000000003,0.013000000000000001,0.0318,0.015,0.0486,0.0522,0.0305,68.75,0.1384,0.4967,0.068,0.135,0.015842532,0.017745538284398395,0.33,0.35,0.009,0.001592585,0.005636049,0.003139549,0.005378314,0.001555745,0.001260259,0.002484416,0.6965988522389879,0
2082,1,0,0,0,0,0.39,0.005,0.5656,0.05,71,0.04,0.0286,0.045,0.0365,0.02,0.013999999999999999,0.0318,0.015,0.0482,0.0449,0.0259,72,0.11,0.26,0.068,0.135,0.015842532,0.017745538284398395,0.33,0.35,0.009,0.009970788,0.003204506,0.004002413,0.001838057,0.001072952,0.009797296,0.004318728,0.6193870380198503,0
2083,0,0,1,0,0,0.40086,0.037000000000000005,0.5656,0.05,73.5,0.05,0.03,0.055,0.035,0.02235,0.013000000000000001,0.035,0.015,0.045,0.045,0.02,83.6,0.0558,0.535,0.068,0.12,0.015842532,0.017745538284398395,0.33,0.35,0.009,0.002941696,0.001186031,0.00216051,0.0065573,0.000636021,0.000867259,0.002980679,0.5734209889363442,0
2084,0,1,0,0,0,0.38299999999999995,0.05,0.5656,0.045,77,0.04,0.0227,0.045,0.0365,0.023350000000000003,0.013000000000000001,0.0318,0.015,0.039700000000000006,0.0406,0.0191,77,0.1174,0.5306000000000001,0.068,0.13,0.015842532,0.017745538284398395,0.33,0.35,0.009,0.005820371,0.002054184,0.001157748,0.000671884,0.000755293,0.005207991,0.000537939,0.6205760349602163,0
2085,0,1,0,0,0,0.405,0.067,0.5656,0.035,73.6,0.04,0.0286,0.045,0.0365,0.023350000000000003,0.013000000000000001,0.0318,0.015,0.0484,0.0232,0.0358,72.5,0.14,0.5,0.068,0.13,0.015842532,0.017745538284398395,0.33,0.3,0.009,0.002434056,0.000590732,0.005269293,0.009079716,0.008464073,0.003774949,0.002565667,0.6453690130527567,0
